traveler_id,destination_key,visits,confidence,first_year,last_year,first_visit,last_visit
pandora,Seoul|South Korea,5,15.3341,2019,2025,2019-09-22,2025-09-22
aphrodite,Denver|United States,5,15.3341,2017,2025,2017-07-15,2025-07-15
aphrodite,London|United Kingdom,5,15.3341,2017,2025,2017-11-22,2025-11-22
aphrodite,New York City|United States,4,13.8755,2018,2024,2018-11-04,2024-11-04
aphrodite,Puerto Vallarta|Mexico,4,13.8755,2018,2024,2018-07-18,2024-07-18
aphrodite,San Jose del Cabo|Mexico,5,15.3341,2017,2025,2017-04-07,2025-04-07
aphrodite,Seattle|United States,4,13.8755,2018,2024,2018-04-11,2024-04-11
apollo,Denver|United States,4,13.8755,2018,2024,2018-10-04,2024-10-04
apollo,Guadalajara|Mexico,5,15.3341,2017,2025,2017-10-22,2025-10-22
apollo,Las Vegas|United States,5,15.3341,2017,2025,2017-06-15,2025-06-15
apollo,Seattle|United States,4,13.8755,2018,2024,2018-03-11,2024-03-11
apollo,Sydney|Australia,4,13.8755,2018,2024,2018-06-18,2024-06-18
apollo,Tokyo|Japan,5,15.3341,2017,2025,2017-03-07,2025-03-07
hercules,Atlanta|United States,5,15.3341,2017,2025,2017-06-15,2025-06-15
hercules,Monterrey|Mexico,5,15.3341,2017,2025,2017-10-22,2025-10-22
hercules,Newark|United States,4,13.8755,2018,2024,2018-10-04,2024-10-04
hercules,Puerto Vallarta|Mexico,4,13.8755,2018,2024,2018-06-18,2024-06-18
hercules,Seoul|South Korea,5,15.3341,2017,2025,2017-02-07,2025-02-07
hercules,Washington|United States,4,13.8755,2018,2024,2018-02-11,2024-02-11
orpheus,Atlanta|United States,4,13.8755,2018,2024,2018-07-18,2024-07-18
orpheus,Cancun|Mexico,5,15.3341,2017,2025,2017-11-22,2025-11-22
orpheus,Dallas|United States,4,13.8755,2018,2024,2018-11-04,2024-11-04
orpheus,Denver|United States,4,13.8755,2018,2024,2018-03-11,2024-03-11
orpheus,Orlando|United States,5,15.3341,2017,2025,2017-07-15,2025-07-15
orpheus,Toronto|Canada,5,15.3341,2017,2025,2017-03-07,2025-03-07
prometheus,Denver|United States,5,15.3341,2017,2025,2017-07-15,2025-07-15
prometheus,London|United Kingdom,5,15.3341,2017,2025,2017-10-22,2025-10-22
prometheus,Puerto Vallarta|Mexico,4,13.8755,2018,2024,2018-07-18,2024-07-18
prometheus,San Francisco|United States,4,13.8755,2018,2024,2018-10-04,2024-10-04
prometheus,San Jose del Cabo|Mexico,5,15.3341,2017,2025,2017-03-07,2025-03-07
prometheus,Seattle|United States,4,13.8755,2018,2024,2018-03-11,2024-03-11
aouda,Barcelona|Spain,5,15.3341,2021,2025,2021-03-03,2025-03-05
aouda,Dublin|Ireland,5,15.3341,2021,2025,2021-04-28,2025-04-30
aouda,Lisbon|Portugal,5,15.3341,2021,2025,2021-01-13,2025-01-08
aouda,Orlando|United States,5,15.3341,2021,2025,2021-08-25,2025-08-27
aouda,Rome|Italy,5,15.3341,2021,2025,2021-09-08,2025-09-10
captain-nemo,Cancun|Mexico,5,15.3341,2021,2025,2021-07-14,2025-07-09
captain-nemo,Charleston|United States,5,15.3341,2021,2025,2021-08-25,2025-08-27
captain-nemo,Lisbon|Portugal,5,15.3341,2021,2025,2021-04-28,2025-04-30
captain-nemo,Madrid|Spain,5,15.3341,2021,2025,2021-01-13,2025-01-08
captain-nemo,San Juan|Puerto Rico,5,15.3341,2021,2025,2021-06-09,2025-06-11
helena-glenarvan,Amsterdam|Netherlands,5,15.3341,2021,2025,2021-04-28,2025-04-30
helena-glenarvan,Dublin|Ireland,5,15.3341,2021,2025,2021-03-03,2025-03-05
helena-glenarvan,London|United Kingdom,5,15.3341,2021,2025,2021-09-08,2025-09-10
helena-glenarvan,Orlando|United States,5,15.3341,2021,2025,2021-08-25,2025-08-27
helena-glenarvan,Paris|France,5,15.3341,2021,2025,2021-01-13,2025-01-08
impey-barbicane,Cancun|Mexico,5,15.3341,2021,2025,2021-07-14,2025-07-09
impey-barbicane,London|United Kingdom,5,15.3341,2021,2025,2021-01-13,2025-01-08
impey-barbicane,Mexico City|Mexico,5,15.3341,2021,2025,2021-06-09,2025-06-11
impey-barbicane,Rome|Italy,5,15.3341,2021,2025,2021-04-28,2025-04-30
impey-barbicane,San Juan|Puerto Rico,5,15.3341,2021,2025,2021-08-25,2025-08-27
jean-passepartout,Amsterdam|Netherlands,5,15.3341,2021,2025,2021-04-28,2025-04-30
jean-passepartout,Madrid|Spain,5,15.3341,2021,2025,2021-03-03,2025-03-05
jean-passepartout,Paris|France,5,15.3341,2021,2025,2021-01-13,2025-01-08
jean-passepartout,San Juan|Puerto Rico,5,15.3341,2021,2025,2021-08-25,2025-08-27
jean-passepartout,Vienna|Austria,5,15.3341,2021,2025,2021-05-26,2025-05-28
mary-grant,Barcelona|Spain,5,15.3341,2021,2025,2021-01-13,2025-01-08
mary-grant,Cancun|Mexico,5,15.3341,2021,2025,2021-06-09,2025-06-11
mary-grant,Lisbon|Portugal,5,15.3341,2021,2025,2021-03-03,2025-03-05
mary-grant,Orlando|United States,5,15.3341,2021,2025,2021-08-25,2025-08-27
mary-grant,San Juan|Puerto Rico,5,15.3341,2021,2025,2021-07-14,2025-07-09
michel-ardan,Amsterdam|Netherlands,5,15.3341,2021,2025,2021-04-28,2025-04-30
michel-ardan,Cancun|Mexico,5,15.3341,2021,2025,2021-08-25,2025-08-27
michel-ardan,London|United Kingdom,5,15.3341,2021,2025,2021-09-08,2025-09-10
michel-ardan,Madrid|Spain,5,15.3341,2021,2025,2021-03-03,2025-03-05
michel-ardan,Paris|France,5,15.3341,2021,2025,2021-01-13,2025-01-08
nadia-fedor,Cancun|Mexico,5,15.3341,2021,2025,2021-07-14,2025-07-09
nadia-fedor,Keflavik|Iceland,5,15.3341,2021,2025,2021-04-28,2025-04-30
nadia-fedor,London|United Kingdom,5,15.3341,2021,2025,2021-01-13,2025-01-08
nadia-fedor,Mexico City|Mexico,5,15.3341,2021,2025,2021-06-09,2025-06-11
nadia-fedor,Orlando|United States,5,15.3341,2021,2025,2021-08-25,2025-08-27
ned-land,Barcelona|Spain,5,15.3341,2021,2025,2021-04-28,2025-04-30
ned-land,Cancun|Mexico,5,15.3341,2021,2025,2021-08-25,2025-08-27
ned-land,Lisbon|Portugal,5,15.3341,2021,2025,2021-05-26,2025-05-28
ned-land,Paris|France,5,15.3341,2021,2025,2021-01-13,2025-01-08
ned-land,Tokyo|Japan,5,15.3341,2021,2025,2021-03-03,2025-03-05
otto-lidenbrock,Amsterdam|Netherlands,5,15.3341,2021,2025,2021-04-28,2025-04-30
otto-lidenbrock,Cancun|Mexico,5,15.3341,2021,2025,2021-07-14,2025-07-09
otto-lidenbrock,Copenhagen|Denmark,5,15.3341,2021,2025,2021-01-13,2025-01-08
otto-lidenbrock,London|United Kingdom,5,15.3341,2021,2025,2021-03-03,2025-03-05
otto-lidenbrock,Rome|Italy,5,15.3341,2021,2025,2021-09-08,2025-09-10
phileas-fogg,Athens|Greece,5,15.3341,2021,2025,2021-09-08,2025-09-10
phileas-fogg,London|United Kingdom,5,15.3341,2021,2025,2021-01-13,2025-01-08
phileas-fogg,Orlando|United States,5,15.3341,2021,2025,2021-08-25,2025-08-27
phileas-fogg,Paris|France,5,15.3341,2021,2025,2021-04-28,2025-04-30
phileas-fogg,Rome|Italy,5,15.3341,2021,2025,2021-03-03,2025-03-05
pierre-aronnax,Cancun|Mexico,5,15.3341,2021,2025,2021-07-14,2025-07-09
pierre-aronnax,Copenhagen|Denmark,5,15.3341,2021,2025,2021-01-13,2025-01-08
pierre-aronnax,Keflavik|Iceland,5,15.3341,2021,2025,2021-03-03,2025-03-05
pierre-aronnax,Madrid|Spain,5,15.3341,2021,2025,2021-05-26,2025-05-28
pierre-aronnax,Orlando|United States,5,15.3341,2021,2025,2021-08-25,2025-08-27
artemis,Atlanta|United States,4,13.8755,2018,2024,2018-07-15,2024-07-15
artemis,Cancun|Mexico,4,13.8755,2018,2024,2018-03-07,2024-03-07
artemis,Guadalajara|Mexico,4,13.8755,2019,2025,2019-03-11,2025-03-11
artemis,Las Vegas|United States,4,13.8755,2019,2025,2019-07-18,2025-07-18
artemis,Orlando|United States,4,13.8755,2019,2025,2019-11-04,2025-11-04
artemis,Phoenix|United States,4,13.8755,2018,2024,2018-11-22,2024-11-22
atlas,Chicago|United States,4,13.8755,2019,2025,2019-02-11,2025-02-11
atlas,Honolulu|United States,4,13.8755,2019,2025,2019-06-18,2025-06-18
atlas,Las Vegas|United States,4,13.8755,2019,2025,2019-10-04,2025-10-04
atlas,Leon|Mexico,4,13.8755,2018,2024,2018-10-22,2024-10-22
atlas,Phoenix|United States,4,13.8755,2018,2024,2018-06-15,2024-06-15
atlas,San Jose del Cabo|Mexico,4,13.8755,2018,2024,2018-02-07,2024-02-07
ella-fitzgerald,Orlando|United States,24,26.751,2018,2025,2018-03-10,2025-12-20
galileo-galilei,Orlando|United States,24,26.751,2018,2025,2018-05-28,2025-12-22
king-midas,Cancun|Mexico,4,13.8755,2018,2024,2018-04-07,2024-04-07
king-midas,Madrid|Spain,4,13.8755,2018,2024,2018-11-22,2024-11-22
king-midas,Nashville|United States,4,13.8755,2019,2025,2019-11-04,2025-11-04
king-midas,Newark|United States,4,13.8755,2019,2025,2019-04-11,2025-04-11
king-midas,Philadelphia|United States,4,13.8755,2018,2024,2018-08-15,2024-08-15
king-midas,Punta Cana|Dominican Republic,4,13.8755,2019,2025,2019-08-18,2025-08-18
medusa,Atlanta|United States,4,13.8755,2021,2025,2021-05-04,2025-11-04
medusa,Cancun|Mexico,4,13.8755,2020,2025,2020-08-22,2025-01-22
medusa,Guadalajara|Mexico,4,13.8755,2020,2024,2020-01-07,2024-08-07
medusa,Orlando|United States,4,13.8755,2020,2025,2020-11-11,2025-05-11
medusa,Phoenix|United States,4,13.8755,2020,2024,2020-05-15,2024-11-15
medusa,Queretaro|Mexico,4,13.8755,2021,2025,2021-01-18,2025-08-18
miles-davis,Amsterdam|Netherlands,2,9.7889,2020,2023,2020-03-14,2023-03-11
miles-davis,Athens|Greece,2,9.7889,2021,2024,2021-09-11,2024-09-14
miles-davis,Barcelona|Spain,2,9.7889,2022,2025,2022-03-12,2025-03-08
miles-davis,Dublin|Ireland,2,9.7889,2021,2024,2021-06-12,2024-06-08
miles-davis,Edinburgh|United Kingdom,2,9.7889,2022,2025,2022-06-11,2025-06-14
miles-davis,Lisbon|Portugal,2,9.7889,2020,2023,2020-11-14,2023-11-11
miles-davis,London|United Kingdom,2,9.7889,2020,2023,2020-09-12,2023-09-09
miles-davis,Madrid|Spain,2,9.7889,2021,2024,2021-11-13,2024-11-09
miles-davis,Milan|Italy,2,9.7889,2022,2025,2022-09-10,2025-09-13
miles-davis,Nice|France,2,9.7889,2022,2025,2022-11-12,2025-11-08
miles-davis,Paris|France,2,9.7889,2020,2023,2020-06-13,2023-06-10
miles-davis,Rome|Italy,2,9.7889,2021,2024,2021-03-13,2024-03-09
miss-gage,Cancun|Mexico,8,18.5778,2018,2025,2018-02-10,2025-02-08
miss-gage,Las Vegas|United States,8,18.5778,2018,2025,2018-05-12,2025-05-10
miss-gage,Tampa|United States,8,18.5778,2018,2025,2018-09-08,2025-09-13
mr-meyers,Sarasota|United States,24,26.751,2018,2025,2018-05-28,2025-12-22
persephone,Cancun|Mexico,4,13.8755,2020,2024,2020-02-07,2024-09-07
persephone,Los Angeles|United States,4,13.8755,2020,2024,2020-05-15,2024-12-15
persephone,Mexico City|Mexico,4,13.8755,2021,2025,2021-02-18,2025-09-18
persephone,Minneapolis|United States,4,13.8755,2020,2025,2020-12-11,2025-05-11
persephone,Portland|United States,4,13.8755,2021,2025,2021-05-04,2025-12-04
persephone,Vancouver|Canada,4,13.8755,2020,2025,2020-09-22,2025-02-22
perseus,Atlanta|United States,4,13.8755,2018,2024,2018-03-07,2024-03-07
perseus,Chicago|United States,4,13.8755,2018,2024,2018-07-15,2024-07-15
perseus,Denver|United States,4,13.8755,2019,2025,2019-03-11,2025-03-11
perseus,New York City|United States,4,13.8755,2019,2025,2019-07-18,2025-07-18
perseus,Orlando|United States,4,13.8755,2018,2024,2018-10-22,2024-10-22
perseus,Washington|United States,4,13.8755,2019,2025,2019-10-04,2025-10-04
pierre-auguste-renoir,San Diego|United States,24,26.751,2018,2025,2018-04-14,2025-12-20
ares,Cancun|Mexico,3,12.0904,2020,2024,2020-07-18,2024-07-18
ares,Chicago|United States,3,12.0904,2020,2024,2020-10-04,2024-10-04
ares,Denver|United States,4,13.8755,2019,2025,2019-07-15,2025-07-15
ares,Las Vegas|United States,3,12.0904,2020,2024,2020-02-11,2024-02-11
ares,Mexico City|Mexico,4,13.8755,2019,2025,2019-02-07,2025-02-07
ares,Monterrey|Mexico,4,13.8755,2019,2025,2019-10-22,2025-10-22
dionysus,Amsterdam|Netherlands,3,12.0904,2020,2024,2020-06-18,2024-06-18
dionysus,Cancun|Mexico,4,13.8755,2019,2025,2019-09-22,2025-09-22
dionysus,Chicago|United States,4,13.8755,2019,2025,2019-06-15,2025-06-15
dionysus,Denver|United States,3,12.0904,2020,2024,2020-09-04,2024-09-04
dionysus,London|United Kingdom,4,13.8755,2019,2025,2019-01-07,2025-01-07
dionysus,Los Angeles|United States,3,12.0904,2020,2024,2020-01-11,2024-01-11
luis-miguel,Anaheim|United States,1,6.5452,2023,2023,2023-09-20,2023-09-20
luis-miguel,Austin|United States,1,6.5452,2023,2023,2023-11-05,2023-11-05
luis-miguel,Boston|United States,1,6.5452,2023,2023,2023-10-18,2023-10-18
luis-miguel,Chicago|United States,1,6.5452,2023,2023,2023-10-04,2023-10-04
luis-miguel,Dallas|United States,1,6.5452,2023,2023,2023-10-29,2023-10-29
luis-miguel,Houston|United States,1,6.5452,2023,2023,2023-11-02,2023-11-02
luis-miguel,Indianapolis|United States,1,6.5452,2023,2023,2023-10-06,2023-10-06
luis-miguel,Las Vegas|United States,1,6.5452,2023,2023,2023-09-15,2023-09-15
luis-miguel,Los Angeles|United States,2,9.7889,2023,2023,2023-09-24,2023-09-27
luis-miguel,McAllen|United States,1,6.5452,2023,2023,2023-10-28,2023-10-28
luis-miguel,Miami|United States,1,6.5452,2023,2023,2023-10-11,2023-10-11
luis-miguel,New York|United States,2,9.7889,2023,2023,2023-10-08,2023-10-22
luis-miguel,Newark|United States,1,6.5452,2023,2023,2023-10-21,2023-10-21
luis-miguel,Oklahoma City|United States,1,6.5452,2023,2023,2023-10-26,2023-10-26
luis-miguel,Palm Springs|United States,1,6.5452,2023,2023,2023-09-30,2023-09-30
luis-miguel,Phoenix|United States,1,6.5452,2023,2023,2023-09-23,2023-09-23
luis-miguel,San Antonio|United States,1,6.5452,2023,2023,2023-11-04,2023-11-04
luis-miguel,San Diego|United States,1,6.5452,2023,2023,2023-09-21,2023-09-21
luis-miguel,"Washington, D.C.|United States",1,6.5452,2023,2023,2023-10-20,2023-10-20
mrs-meyers,Cancun|Mexico,7,17.6355,2019,2025,2019-03-09,2025-03-08
mrs-meyers,Orlando|United States,7,17.6355,2019,2025,2019-06-08,2025-06-14
mrs-meyers,Phoenix|United States,7,17.6355,2019,2025,2019-10-12,2025-10-11
narcissus,Cancun|Mexico,3,12.0904,2020,2024,2020-07-18,2024-07-18
narcissus,Charlotte|United States,3,12.0904,2020,2024,2020-03-11,2024-03-11
narcissus,Dublin|Ireland,4,13.8755,2019,2025,2019-10-22,2025-10-22
narcissus,Lisbon|Portugal,4,13.8755,2019,2025,2019-03-07,2025-03-07
narcissus,Orlando|United States,4,13.8755,2019,2025,2019-07-15,2025-07-15
narcissus,San Francisco|United States,3,12.0904,2020,2024,2020-10-04,2024-10-04
richard-feynman,Madrid|Spain,7,17.6355,2019,2025,2019-06-08,2025-06-14
richard-feynman,New Orleans|United States,7,17.6355,2019,2025,2019-04-13,2025-04-12
richard-feynman,Pittsburgh|United States,7,17.6355,2019,2025,2019-10-12,2025-10-11
albert-einstein,London|United Kingdom,20,25.3562,2016,2025,2016-03-12,2025-09-13
dr-valentini,Cancun|Mexico,20,25.3562,2016,2025,2016-02-13,2025-09-13
dr-varella,Tampa|United States,20,25.3562,2016,2025,2016-05-30,2025-12-22
isaac-newton,Denver|United States,20,25.3562,2016,2025,2016-11-22,2025-12-22
joaquin-sorolla,Barcelona|Spain,1,6.5452,2018,2018,2018-08-11,2018-08-11
joaquin-sorolla,Houston|United States,10,20.1832,2016,2025,2016-12-21,2025-12-21
joaquin-sorolla,Lisbon|Portugal,1,6.5452,2019,2019,2019-08-10,2019-08-10
joaquin-sorolla,Madrid|Spain,1,6.5452,2021,2021,2021-08-14,2021-08-14
joaquin-sorolla,Milan|Italy,1,6.5452,2020,2020,2020-08-08,2020-08-08
joaquin-sorolla,Naples|Italy,1,6.5452,2025,2025,2025-08-09,2025-08-09
joaquin-sorolla,Nice|France,1,6.5452,2022,2022,2022-08-13,2022-08-13
joaquin-sorolla,Paris|France,1,6.5452,2016,2016,2016-08-13,2016-08-13
joaquin-sorolla,Porto|Portugal,1,6.5452,2024,2024,2024-08-10,2024-08-10
joaquin-sorolla,Rome|Italy,1,6.5452,2017,2017,2017-08-12,2017-08-12
joaquin-sorolla,Venice|Italy,1,6.5452,2023,2023,2023-08-12,2023-08-12
louis-pasteur,West Palm Beach|United States,20,25.3562,2016,2025,2016-02-14,2025-12-23
mr-turner,Kahului|United States,20,25.3562,2016,2025,2016-07-02,2025-12-22
william-campbell,Tokyo|Japan,20,25.3562,2016,2025,2016-04-09,2025-10-11
joe-garner,Guadalajara|Mexico,18,24.5555,2017,2025,2017-03-11,2025-09-13
john-collins,Palm Springs|United States,18,24.5555,2017,2025,2017-02-14,2025-11-25
lord-rymel,Honolulu|United States,1,6.5452,2020,2020,2020-02-08,2020-02-08
lord-rymel,Houston|United States,6,16.5673,2023,2026,2023-10-11,2026-05-12
lord-rymel,Keflavik|Iceland,1,6.5452,2026,2026,2026-08-08,2026-08-08
lord-rymel,New York|United States,2,9.7889,2026,2026,2026-08-08,2026-08-15
lord-rymel,Sacramento|United States,7,17.6355,2020,2026,2020-02-15,2026-05-06
lord-rymel,Washington|United States,1,6.5452,2026,2026,2026-08-15,2026-08-15
miss-van-campen,San Jose del Cabo|Mexico,18,24.5555,2017,2025,2017-03-11,2025-11-08
mr-guttingen,San Diego|United States,18,24.5555,2017,2025,2017-07-02,2025-11-25
theseus,Houston|United States,3,12.0904,2021,2025,2021-11-04,2025-11-04
theseus,Orlando|United States,3,12.0904,2021,2025,2021-04-11,2025-04-11
theseus,Paris|France,3,12.0904,2021,2025,2021-08-18,2025-08-18
theseus,San Antonio|United States,3,12.0904,2020,2024,2020-08-15,2024-08-15
theseus,Tokyo|Japan,3,12.0904,2020,2024,2020-04-07,2024-04-07
theseus,Toronto|Canada,3,12.0904,2020,2024,2020-11-22,2024-11-22
conan-o-brien,Accra|Ghana,1,6.5452,2019,2019,2019-11-07,2019-11-07
conan-o-brien,Amsterdam|Netherlands,1,6.5452,2026,2026,2026-08-28,2026-08-28
conan-o-brien,Berlin|Germany,1,6.5452,2016,2016,2016-12-07,2016-12-07
conan-o-brien,Buenos Aires|Argentina,1,6.5452,2024,2024,2024-04-18,2024-04-18
conan-o-brien,Copenhagen|Denmark,1,6.5452,2019,2019,2019-09-03,2019-09-03
conan-o-brien,Doha|Qatar,1,6.5452,2016,2016,2016-01-25,2016-01-25
conan-o-brien,Dublin|Ireland,1,6.5452,2024,2024,2024-04-18,2024-04-18
conan-o-brien,Havana|Cuba,1,6.5452,2015,2015,2015-03-04,2015-03-04
conan-o-brien,Madrid|Spain,1,6.5452,2025,2025,2025-05-08,2025-05-08
conan-o-brien,Mexico City|Mexico,1,6.5452,2017,2017,2017-03-01,2017-03-01
conan-o-brien,Oslo|Norway,1,6.5452,2024,2024,2024-04-18,2024-04-18
conan-o-brien,Port-au-Prince|Haiti,1,6.5452,2018,2018,2018-01-27,2018-01-27
conan-o-brien,Rome|Italy,1,6.5452,2018,2018,2018-04-11,2018-04-11
conan-o-brien,Seoul|South Korea,1,6.5452,2016,2016,2016-04-09,2016-04-09
conan-o-brien,Tel Aviv|Israel,1,6.5452,2017,2017,2017-09-19,2017-09-19
conan-o-brien,Tokyo|Japan,1,6.5452,2018,2018,2018-11-28,2018-11-28
conan-o-brien,Vienna|Austria,1,6.5452,2025,2025,2025-05-22,2025-05-22
maria-zardoya,Atlanta|United States,1,6.5452,2024,2024,2024-07-30,2024-07-30
maria-zardoya,Boston|United States,1,6.5452,2024,2024,2024-08-11,2024-08-11
maria-zardoya,Chicago|United States,1,6.5452,2024,2024,2024-08-13,2024-08-13
maria-zardoya,Dallas|United States,1,6.5452,2024,2024,2024-07-22,2024-07-22
maria-zardoya,Denver|United States,1,6.5452,2024,2024,2024-08-15,2024-08-15
maria-zardoya,Houston|United States,1,6.5452,2024,2024,2024-07-24,2024-07-24
maria-zardoya,Las Vegas|United States,1,6.5452,2024,2024,2024-07-19,2024-07-19
maria-zardoya,Miami|United States,1,6.5452,2024,2024,2024-07-27,2024-07-27
maria-zardoya,New York|United States,1,6.5452,2024,2024,2024-08-08,2024-08-08
maria-zardoya,Oakland|United States,1,6.5452,2024,2024,2024-07-16,2024-07-16
maria-zardoya,Orlando|United States,1,6.5452,2024,2024,2024-07-26,2024-07-26
maria-zardoya,Philadelphia|United States,1,6.5452,2024,2024,2024-08-03,2024-08-03
maria-zardoya,Phoenix|United States,1,6.5452,2024,2024,2024-07-20,2024-07-20
maria-zardoya,Salt Lake City|United States,1,6.5452,2024,2024,2024-08-16,2024-08-16
maria-zardoya,San Diego|United States,1,6.5452,2024,2024,2024-08-18,2024-08-18
maria-zardoya,Toronto|Canada,1,6.5452,2024,2024,2024-08-06,2024-08-06
maria-zardoya,"Washington, D.C.|United States",1,6.5452,2024,2024,2024-08-02,2024-08-02
claude-monet,Cleveland|United States,16,23.6657,2018,2025,2018-11-10,2025-12-20
count-greffi,Montego Bay|Jamaica,16,23.6657,2018,2025,2018-01-13,2025-08-09
duke-ellington,Portland|United States,16,23.6657,2018,2025,2018-06-09,2025-12-20
edgar-degas,Boston|United States,16,23.6657,2018,2025,2018-07-14,2025-12-20
marie-curie,Buenos Aires|Argentina,16,23.6657,2018,2025,2018-04-14,2025-10-11
mrs-garner,Orlando|United States,16,23.6657,2018,2025,2018-05-28,2025-12-22
sarah-vaughan,New Orleans|United States,16,23.6657,2018,2025,2018-05-12,2025-11-08
wes-montgomery,Seoul|South Korea,4,13.8755,2016,2024,2016-10-08,2024-10-12
wes-montgomery,Shanghai|China,4,13.8755,2017,2025,2017-10-14,2025-10-11
wes-montgomery,Taipei|Taiwan,4,13.8755,2017,2025,2017-05-13,2025-05-10
wes-montgomery,Tokyo|Japan,4,13.8755,2016,2024,2016-05-14,2024-05-11
andy-warhol,Cancun|Mexico,2,9.7889,2020,2024,2020-03-14,2024-10-12
andy-warhol,Cozumel|Mexico,1,6.5452,2023,2023,2023-02-11,2023-02-11
andy-warhol,Guadalajara|Mexico,1,6.5452,2021,2021,2021-11-13,2021-11-13
andy-warhol,Leon/Guanajuato|Mexico,1,6.5452,2024,2024,2024-03-09,2024-03-09
andy-warhol,Merida|Mexico,1,6.5452,2022,2022,2022-09-10,2022-09-10
andy-warhol,Mexico City|Mexico,2,9.7889,2020,2025,2020-10-10,2025-04-12
andy-warhol,Monterrey|Mexico,1,6.5452,2023,2023,2023-11-11,2023-11-11
andy-warhol,Puerto Vallarta|Mexico,1,6.5452,2022,2022,2022-04-09,2022-04-09
andy-warhol,Queretaro|Mexico,1,6.5452,2021,2021,2021-06-12,2021-06-12
andy-warhol,San Jose del Cabo|Mexico,2,9.7889,2021,2025,2021-02-13,2025-09-13
andy-warhol,San Luis Potosi|Mexico,1,6.5452,2024,2024,2024-06-08,2024-06-08
andy-warhol,Veracruz|Mexico,1,6.5452,2023,2023,2023-07-08,2023-07-08
gordon-ramsay,Anchorage|United States,1,6.5452,2019,2019,2019-08-25,2019-08-25
gordon-ramsay,Auckland|New Zealand,1,6.5452,2019,2019,2019-07-28,2019-07-28
gordon-ramsay,Dublin|Ireland,1,6.5452,2024,2024,2024-05-27,2024-05-27
gordon-ramsay,Helsinki|Finland,1,6.5452,2021,2021,2021-08-01,2021-08-01
gordon-ramsay,Kahului|United States,1,6.5452,2019,2019,2019-08-11,2019-08-11
gordon-ramsay,Kailua-Kona|United States,1,6.5452,2024,2024,2024-06-09,2024-06-09
gordon-ramsay,Knoxville|United States,1,6.5452,2021,2021,2021-07-04,2021-07-04
gordon-ramsay,Lima|Peru,1,6.5452,2019,2019,2019-07-21,2019-07-21
gordon-ramsay,Madrid|Spain,1,6.5452,2024,2024,2024-06-02,2024-06-02
gordon-ramsay,Melbourne|Australia,1,6.5452,2020,2020,2020-06-07,2020-06-07
gordon-ramsay,Miami|United States,1,6.5452,2024,2024,2024-05-27,2024-05-27
gordon-ramsay,New Orleans|United States,1,6.5452,2020,2020,2020-06-21,2020-06-21
gordon-ramsay,Oaxaca|Mexico,1,6.5452,2021,2021,2021-07-18,2021-07-18
gordon-ramsay,Portland|United States,1,6.5452,2021,2021,2021-06-13,2021-06-13
gordon-ramsay,San Antonio|United States,1,6.5452,2021,2021,2021-05-31,2021-05-31
icarus,Frankfurt|Germany,3,12.0904,2021,2025,2021-11-22,2025-11-22
icarus,Mexico City|Mexico,3,12.0904,2021,2025,2021-03-07,2025-03-07
icarus,Orlando|United States,2,9.7889,2022,2024,2022-03-11,2024-03-11
icarus,Phoenix|United States,2,9.7889,2022,2024,2022-11-04,2024-11-04
icarus,San Francisco|United States,3,12.0904,2021,2025,2021-07-15,2025-07-15
icarus,San Jose del Cabo|Mexico,2,9.7889,2022,2024,2022-07-18,2024-07-18
john-coltrane,Belize City|Belize,1,6.5452,2024,2024,2024-02-10,2024-02-10
john-coltrane,Cancun|Mexico,2,9.7889,2021,2024,2021-01-09,2024-03-09
john-coltrane,Cozumel|Mexico,1,6.5452,2023,2023,2023-01-14,2023-01-14
john-coltrane,George Town|Cayman Islands,1,6.5452,2023,2023,2023-03-11,2023-03-11
john-coltrane,Liberia|Costa Rica,1,6.5452,2022,2022,2022-02-12,2022-02-12
john-coltrane,Montego Bay|Jamaica,1,6.5452,2022,2022,2022-03-12,2022-03-12
john-coltrane,Oranjestad|Aruba,1,6.5452,2023,2023,2023-02-11,2023-02-11
john-coltrane,Providenciales|Turks and Caicos,1,6.5452,2024,2024,2024-01-13,2024-01-13
john-coltrane,Puerto Vallarta|Mexico,2,9.7889,2022,2025,2022-01-08,2025-03-08
john-coltrane,Punta Cana|Dominican Republic,2,9.7889,2021,2025,2021-02-13,2025-01-11
john-coltrane,San Jose del Cabo|Mexico,2,9.7889,2021,2025,2021-03-13,2025-02-08
nick-adams,Traverse City|United States,15,23.1807,2021,2025,2021-06-18,2025-10-10
thelonious-monk,Auckland|New Zealand,4,13.8755,2019,2025,2019-10-12,2025-10-11
thelonious-monk,Brisbane|Australia,3,12.0904,2020,2024,2020-10-10,2024-10-12
thelonious-monk,Melbourne|Australia,3,12.0904,2020,2024,2020-02-08,2024-02-10
thelonious-monk,Sydney|Australia,4,13.8755,2019,2025,2019-02-09,2025-02-08
jackson-pollock,Toronto|Canada,12,21.5196,2025,2025,2025-01-06,2025-12-01
bill-evans,Amsterdam|Netherlands,10,20.1832,2016,2025,2016-04-09,2025-04-12
bill-gorton,Buffalo|United States,5,15.3341,2021,2025,2021-10-08,2025-10-10
bill-gorton,Detroit|United States,5,15.3341,2021,2025,2021-06-18,2025-06-13
brett-ashley,Charleston|United States,5,15.3341,2021,2025,2021-05-28,2025-05-23
brett-ashley,Miami|United States,5,15.3341,2021,2025,2021-05-07,2025-05-09
