traveler_id,destination_key,visits,confidence,first_visit,last_visit,first_year,last_year
pandora,Seoul|South Korea,5,15.3341,2019-09-22,2025-09-22,2019,2025
aphrodite,Denver|United States,5,15.3341,2017-07-15,2025-07-15,2017,2025
aphrodite,London|United Kingdom,5,15.3341,2017-11-22,2025-11-22,2017,2025
aphrodite,New York City|United States,4,13.8755,2018-11-04,2024-11-04,2018,2024
aphrodite,Puerto Vallarta|Mexico,4,13.8755,2018-07-18,2024-07-18,2018,2024
aphrodite,San Jose del Cabo|Mexico,5,15.3341,2017-04-07,2025-04-07,2017,2025
aphrodite,Seattle|United States,4,13.8755,2018-04-11,2024-04-11,2018,2024
apollo,Denver|United States,4,13.8755,2018-10-04,2024-10-04,2018,2024
apollo,Guadalajara|Mexico,5,15.3341,2017-10-22,2025-10-22,2017,2025
apollo,Las Vegas|United States,5,15.3341,2017-06-15,2025-06-15,2017,2025
apollo,Seattle|United States,4,13.8755,2018-03-11,2024-03-11,2018,2024
apollo,Sydney|Australia,4,13.8755,2018-06-18,2024-06-18,2018,2024
apollo,Tokyo|Japan,5,15.3341,2017-03-07,2025-03-07,2017,2025
hercules,Atlanta|United States,5,15.3341,2017-06-15,2025-06-15,2017,2025
hercules,Monterrey|Mexico,5,15.3341,2017-10-22,2025-10-22,2017,2025
hercules,Newark|United States,4,13.8755,2018-10-04,2024-10-04,2018,2024
hercules,Puerto Vallarta|Mexico,4,13.8755,2018-06-18,2024-06-18,2018,2024
hercules,Seoul|South Korea,5,15.3341,2017-02-07,2025-02-07,2017,2025
hercules,Washington|United States,4,13.8755,2018-02-11,2024-02-11,2018,2024
orpheus,Atlanta|United States,4,13.8755,2018-07-18,2024-07-18,2018,2024
orpheus,Cancun|Mexico,5,15.3341,2017-11-22,2025-11-22,2017,2025
orpheus,Dallas|United States,4,13.8755,2018-11-04,2024-11-04,2018,2024
orpheus,Denver|United States,4,13.8755,2018-03-11,2024-03-11,2018,2024
orpheus,Orlando|United States,5,15.3341,2017-07-15,2025-07-15,2017,2025
orpheus,Toronto|Canada,5,15.3341,2017-03-07,2025-03-07,2017,2025
prometheus,Denver|United States,5,15.3341,2017-07-15,2025-07-15,2017,2025
prometheus,London|United Kingdom,5,15.3341,2017-10-22,2025-10-22,2017,2025
prometheus,Puerto Vallarta|Mexico,4,13.8755,2018-07-18,2024-07-18,2018,2024
prometheus,San Francisco|United States,4,13.8755,2018-10-04,2024-10-04,2018,2024
prometheus,San Jose del Cabo|Mexico,5,15.3341,2017-03-07,2025-03-07,2017,2025
prometheus,Seattle|United States,4,13.8755,2018-03-11,2024-03-11,2018,2024
nick-adams,Traverse City|United States,25,27.0648,2021-06-18,2025-12-22,2021,2025
artemis,Atlanta|United States,4,13.8755,2018-07-15,2024-07-15,2018,2024
artemis,Cancun|Mexico,4,13.8755,2018-03-07,2024-03-07,2018,2024
artemis,Guadalajara|Mexico,4,13.8755,2019-03-11,2025-03-11,2019,2025
artemis,Las Vegas|United States,4,13.8755,2019-07-18,2025-07-18,2019,2025
artemis,Orlando|United States,4,13.8755,2019-11-04,2025-11-04,2019,2025
artemis,Phoenix|United States,4,13.8755,2018-11-22,2024-11-22,2018,2024
atlas,Chicago|United States,4,13.8755,2019-02-11,2025-02-11,2019,2025
atlas,Honolulu|United States,4,13.8755,2019-06-18,2025-06-18,2019,2025
atlas,Las Vegas|United States,4,13.8755,2019-10-04,2025-10-04,2019,2025
atlas,Leon|Mexico,4,13.8755,2018-10-22,2024-10-22,2018,2024
atlas,Phoenix|United States,4,13.8755,2018-06-15,2024-06-15,2018,2024
atlas,San Jose del Cabo|Mexico,4,13.8755,2018-02-07,2024-02-07,2018,2024
ella-fitzgerald,Orlando|United States,24,26.751,2018-03-10,2025-12-20,2018,2025
galileo-galilei,Orlando|United States,24,26.751,2018-05-28,2025-12-22,2018,2025
king-midas,Cancun|Mexico,4,13.8755,2018-04-07,2024-04-07,2018,2024
king-midas,Madrid|Spain,4,13.8755,2018-11-22,2024-11-22,2018,2024
king-midas,Nashville|United States,4,13.8755,2019-11-04,2025-11-04,2019,2025
king-midas,Newark|United States,4,13.8755,2019-04-11,2025-04-11,2019,2025
king-midas,Philadelphia|United States,4,13.8755,2018-08-15,2024-08-15,2018,2024
king-midas,Punta Cana|Dominican Republic,4,13.8755,2019-08-18,2025-08-18,2019,2025
medusa,Atlanta|United States,4,13.8755,2021-05-04,2025-11-04,2021,2025
medusa,Cancun|Mexico,4,13.8755,2020-08-22,2025-01-22,2020,2025
medusa,Guadalajara|Mexico,4,13.8755,2020-01-07,2024-08-07,2020,2024
medusa,Orlando|United States,4,13.8755,2020-11-11,2025-05-11,2020,2025
medusa,Phoenix|United States,4,13.8755,2020-05-15,2024-11-15,2020,2024
medusa,Queretaro|Mexico,4,13.8755,2021-01-18,2025-08-18,2021,2025
miles-davis,Amsterdam|Netherlands,2,9.7889,2020-03-14,2023-03-11,2020,2023
miles-davis,Athens|Greece,2,9.7889,2021-09-11,2024-09-14,2021,2024
miles-davis,Barcelona|Spain,2,9.7889,2022-03-12,2025-03-08,2022,2025
miles-davis,Dublin|Ireland,2,9.7889,2021-06-12,2024-06-08,2021,2024
miles-davis,Edinburgh|United Kingdom,2,9.7889,2022-06-11,2025-06-14,2022,2025
miles-davis,Lisbon|Portugal,2,9.7889,2020-11-14,2023-11-11,2020,2023
miles-davis,London|United Kingdom,2,9.7889,2020-09-12,2023-09-09,2020,2023
miles-davis,Madrid|Spain,2,9.7889,2021-11-13,2024-11-09,2021,2024
miles-davis,Milan|Italy,2,9.7889,2022-09-10,2025-09-13,2022,2025
miles-davis,Nice|France,2,9.7889,2022-11-12,2025-11-08,2022,2025
miles-davis,Paris|France,2,9.7889,2020-06-13,2023-06-10,2020,2023
miles-davis,Rome|Italy,2,9.7889,2021-03-13,2024-03-09,2021,2024
miss-gage,Cancun|Mexico,8,18.5778,2018-02-10,2025-02-08,2018,2025
miss-gage,Las Vegas|United States,8,18.5778,2018-05-12,2025-05-10,2018,2025
miss-gage,Tampa|United States,8,18.5778,2018-09-08,2025-09-13,2018,2025
mr-meyers,Sarasota|United States,24,26.751,2018-05-28,2025-12-22,2018,2025
persephone,Cancun|Mexico,4,13.8755,2020-02-07,2024-09-07,2020,2024
persephone,Los Angeles|United States,4,13.8755,2020-05-15,2024-12-15,2020,2024
persephone,Mexico City|Mexico,4,13.8755,2021-02-18,2025-09-18,2021,2025
persephone,Minneapolis|United States,4,13.8755,2020-12-11,2025-05-11,2020,2025
persephone,Portland|United States,4,13.8755,2021-05-04,2025-12-04,2021,2025
persephone,Vancouver|Canada,4,13.8755,2020-09-22,2025-02-22,2020,2025
perseus,Atlanta|United States,4,13.8755,2018-03-07,2024-03-07,2018,2024
perseus,Chicago|United States,4,13.8755,2018-07-15,2024-07-15,2018,2024
perseus,Denver|United States,4,13.8755,2019-03-11,2025-03-11,2019,2025
perseus,New York City|United States,4,13.8755,2019-07-18,2025-07-18,2019,2025
perseus,Orlando|United States,4,13.8755,2018-10-22,2024-10-22,2018,2024
perseus,Washington|United States,4,13.8755,2019-10-04,2025-10-04,2019,2025
pierre-auguste-renoir,San Diego|United States,24,26.751,2018-04-14,2025-12-20,2018,2025
ares,Cancun|Mexico,3,12.0904,2020-07-18,2024-07-18,2020,2024
ares,Chicago|United States,3,12.0904,2020-10-04,2024-10-04,2020,2024
ares,Denver|United States,4,13.8755,2019-07-15,2025-07-15,2019,2025
ares,Las Vegas|United States,3,12.0904,2020-02-11,2024-02-11,2020,2024
ares,Mexico City|Mexico,4,13.8755,2019-02-07,2025-02-07,2019,2025
ares,Monterrey|Mexico,4,13.8755,2019-10-22,2025-10-22,2019,2025
dionysus,Amsterdam|Netherlands,3,12.0904,2020-06-18,2024-06-18,2020,2024
dionysus,Cancun|Mexico,4,13.8755,2019-09-22,2025-09-22,2019,2025
dionysus,Chicago|United States,4,13.8755,2019-06-15,2025-06-15,2019,2025
dionysus,Denver|United States,3,12.0904,2020-09-04,2024-09-04,2020,2024
dionysus,London|United Kingdom,4,13.8755,2019-01-07,2025-01-07,2019,2025
dionysus,Los Angeles|United States,3,12.0904,2020-01-11,2024-01-11,2020,2024
mrs-meyers,Cancun|Mexico,7,17.6355,2019-03-09,2025-03-08,2019,2025
mrs-meyers,Orlando|United States,7,17.6355,2019-06-08,2025-06-14,2019,2025
mrs-meyers,Phoenix|United States,7,17.6355,2019-10-12,2025-10-11,2019,2025
narcissus,Cancun|Mexico,3,12.0904,2020-07-18,2024-07-18,2020,2024
narcissus,Charlotte|United States,3,12.0904,2020-03-11,2024-03-11,2020,2024
narcissus,Dublin|Ireland,4,13.8755,2019-10-22,2025-10-22,2019,2025
narcissus,Lisbon|Portugal,4,13.8755,2019-03-07,2025-03-07,2019,2025
narcissus,Orlando|United States,4,13.8755,2019-07-15,2025-07-15,2019,2025
narcissus,San Francisco|United States,3,12.0904,2020-10-04,2024-10-04,2020,2024
richard-feynman,Madrid|Spain,7,17.6355,2019-06-08,2025-06-14,2019,2025
richard-feynman,New Orleans|United States,7,17.6355,2019-04-13,2025-04-12,2019,2025
richard-feynman,Pittsburgh|United States,7,17.6355,2019-10-12,2025-10-11,2019,2025
albert-einstein,London|United Kingdom,20,25.3562,2016-03-12,2025-09-13,2016,2025
bill-gorton,Buffalo|United States,5,15.3341,2021-10-08,2025-10-10,2021,2025
bill-gorton,Detroit|United States,5,15.3341,2021-06-18,2025-06-13,2021,2025
bill-gorton,Minneapolis|United States,10,20.1832,2021-11-24,2025-12-22,2021,2025
brett-ashley,Charleston|United States,5,15.3341,2021-05-28,2025-05-23,2021,2025
brett-ashley,Miami|United States,5,15.3341,2021-05-07,2025-05-09,2021,2025
brett-ashley,Savannah|United States,10,20.1832,2021-11-24,2025-12-22,2021,2025
catherine-barkley,Anchorage|United States,5,15.3341,2021-06-18,2025-06-18,2021,2025
catherine-barkley,Portland|United States,5,15.3341,2021-05-07,2025-05-09,2021,2025
catherine-barkley,Spokane|United States,10,20.1832,2021-11-24,2025-12-22,2021,2025
dr-valentini,Cancun|Mexico,20,25.3562,2016-02-13,2025-09-13,2016,2025
dr-varella,Tampa|United States,20,25.3562,2016-05-30,2025-12-22,2016,2025
frederic-henry,Bozeman|United States,10,20.1832,2021-05-28,2025-08-29,2021,2025
frederic-henry,Washington|United States,10,20.1832,2021-11-24,2025-12-22,2021,2025
helen-ferguson,Nashville|United States,10,20.1832,2021-11-24,2025-12-22,2021,2025
helen-ferguson,Traverse City|United States,10,20.1832,2021-05-07,2025-08-29,2021,2025
isaac-newton,Denver|United States,20,25.3562,2016-11-22,2025-12-22,2016,2025
jake-barnes,Chicago|United States,10,20.1832,2021-11-24,2025-12-22,2021,2025
jake-barnes,Denver|United States,5,15.3341,2021-05-28,2025-05-23,2021,2025
jake-barnes,New Orleans|United States,5,15.3341,2021-07-02,2025-07-02,2021,2025
joaquin-sorolla,Barcelona|Spain,1,6.5452,2018-08-11,2018-08-11,2018,2018
joaquin-sorolla,Houston|United States,10,20.1832,2016-12-21,2025-12-21,2016,2025
joaquin-sorolla,Lisbon|Portugal,1,6.5452,2019-08-10,2019-08-10,2019,2019
joaquin-sorolla,Madrid|Spain,1,6.5452,2021-08-14,2021-08-14,2021,2021
joaquin-sorolla,Milan|Italy,1,6.5452,2020-08-08,2020-08-08,2020,2020
joaquin-sorolla,Naples|Italy,1,6.5452,2025-08-09,2025-08-09,2025,2025
joaquin-sorolla,Nice|France,1,6.5452,2022-08-13,2022-08-13,2022,2022
joaquin-sorolla,Paris|France,1,6.5452,2016-08-13,2016-08-13,2016,2016
joaquin-sorolla,Porto|Portugal,1,6.5452,2024-08-10,2024-08-10,2024,2024
joaquin-sorolla,Rome|Italy,1,6.5452,2017-08-12,2017-08-12,2017,2017
joaquin-sorolla,Venice|Italy,1,6.5452,2023-08-12,2023-08-12,2023,2023
krebs,Chicago|United States,10,20.1832,2021-11-24,2025-12-22,2021,2025
krebs,Dallas-Fort Worth|United States,5,15.3341,2021-05-28,2025-05-23,2021,2025
krebs,Denver|United States,5,15.3341,2021-06-18,2025-06-18,2021,2025
louis-pasteur,West Palm Beach|United States,20,25.3562,2016-02-14,2025-12-23,2016,2025
manuel-garcia,El Paso|United States,10,20.1832,2021-11-24,2025-12-22,2021,2025
manuel-garcia,Las Vegas|United States,5,15.3341,2021-05-28,2025-05-23,2021,2025
manuel-garcia,San Diego|United States,5,15.3341,2021-07-02,2025-07-02,2021,2025
mike-campbell,Charlotte|United States,5,15.3341,2021-09-03,2025-08-29,2021,2025
mike-campbell,Miami|United States,5,15.3341,2021-10-08,2025-10-10,2021,2025
mike-campbell,Richmond|United States,10,20.1832,2021-11-24,2025-12-22,2021,2025
mr-turner,Kahului|United States,20,25.3562,2016-07-02,2025-12-22,2016,2025
ole-andreson,Milwaukee|United States,5,15.3341,2021-06-18,2025-06-18,2021,2025
ole-andreson,Minneapolis|United States,10,20.1832,2021-11-24,2025-12-22,2021,2025
ole-andreson,St. Louis|United States,5,15.3341,2021-10-08,2025-10-10,2021,2025
pedro-romero,Denver|United States,5,15.3341,2021-07-02,2025-07-02,2021,2025
pedro-romero,Miami|United States,10,20.1832,2021-11-24,2025-12-22,2021,2025
pedro-romero,Phoenix|United States,5,15.3341,2021-06-18,2025-06-18,2021,2025
rinaldi,Boston|United States,10,20.1832,2021-11-24,2025-12-22,2021,2025
rinaldi,Pittsburgh|United States,5,15.3341,2021-06-18,2025-06-13,2021,2025
rinaldi,Raleigh-durham|United States,5,15.3341,2021-10-08,2025-10-10,2021,2025
robert-cohn,Boston|United States,5,15.3341,2021-07-02,2025-07-02,2021,2025
robert-cohn,Chicago|United States,10,20.1832,2021-11-24,2025-12-22,2021,2025
robert-cohn,Portland|United States,5,15.3341,2021-09-03,2025-08-29,2021,2025
william-campbell,Tokyo|Japan,20,25.3562,2016-04-09,2025-10-11,2016,2025
joe-garner,Guadalajara|Mexico,18,24.5555,2017-03-11,2025-09-13,2017,2025
john-collins,Palm Springs|United States,18,24.5555,2017-02-14,2025-11-25,2017,2025
lord-rymel,Honolulu|United States,1,6.5452,2020-02-08,2020-02-08,2020,2020
lord-rymel,Houston|United States,6,16.5673,2023-10-11,2026-05-12,2023,2026
lord-rymel,Keflavik|Iceland,1,6.5452,2026-08-08,2026-08-08,2026,2026
lord-rymel,New York|United States,2,9.7889,2026-08-08,2026-08-15,2026,2026
lord-rymel,Sacramento|United States,7,17.6355,2020-02-15,2026-05-06,2020,2026
lord-rymel,Washington|United States,1,6.5452,2026-08-15,2026-08-15,2026,2026
miss-van-campen,San Jose del Cabo|Mexico,18,24.5555,2017-03-11,2025-11-08,2017,2025
mr-guttingen,San Diego|United States,18,24.5555,2017-07-02,2025-11-25,2017,2025
theseus,Houston|United States,3,12.0904,2021-11-04,2025-11-04,2021,2025
theseus,Orlando|United States,3,12.0904,2021-04-11,2025-04-11,2021,2025
theseus,Paris|France,3,12.0904,2021-08-18,2025-08-18,2021,2025
theseus,San Antonio|United States,3,12.0904,2020-08-15,2024-08-15,2020,2024
theseus,Tokyo|Japan,3,12.0904,2020-04-07,2024-04-07,2020,2024
theseus,Toronto|Canada,3,12.0904,2020-11-22,2024-11-22,2020,2024
conan-o-brien,Accra|Ghana,1,6.5452,2019-11-07,2019-11-07,2019,2019
conan-o-brien,Amsterdam|Netherlands,1,6.5452,2026-08-28,2026-08-28,2026,2026
conan-o-brien,Berlin|Germany,1,6.5452,2016-12-07,2016-12-07,2016,2016
conan-o-brien,Buenos Aires|Argentina,1,6.5452,2024-04-18,2024-04-18,2024,2024
conan-o-brien,Copenhagen|Denmark,1,6.5452,2019-09-03,2019-09-03,2019,2019
conan-o-brien,Doha|Qatar,1,6.5452,2016-01-25,2016-01-25,2016,2016
conan-o-brien,Dublin|Ireland,1,6.5452,2024-04-18,2024-04-18,2024,2024
conan-o-brien,Havana|Cuba,1,6.5452,2015-03-04,2015-03-04,2015,2015
conan-o-brien,Madrid|Spain,1,6.5452,2025-05-08,2025-05-08,2025,2025
conan-o-brien,Mexico City|Mexico,1,6.5452,2017-03-01,2017-03-01,2017,2017
conan-o-brien,Oslo|Norway,1,6.5452,2024-04-18,2024-04-18,2024,2024
conan-o-brien,Port-au-Prince|Haiti,1,6.5452,2018-01-27,2018-01-27,2018,2018
conan-o-brien,Rome|Italy,1,6.5452,2018-04-11,2018-04-11,2018,2018
conan-o-brien,Seoul|South Korea,1,6.5452,2016-04-09,2016-04-09,2016,2016
conan-o-brien,Tel Aviv|Israel,1,6.5452,2017-09-19,2017-09-19,2017,2017
conan-o-brien,Tokyo|Japan,1,6.5452,2018-11-28,2018-11-28,2018,2018
conan-o-brien,Vienna|Austria,1,6.5452,2025-05-22,2025-05-22,2025,2025
claude-monet,Cleveland|United States,16,23.6657,2018-11-10,2025-12-20,2018,2025
count-greffi,Montego Bay|Jamaica,16,23.6657,2018-01-13,2025-08-09,2018,2025
duke-ellington,Portland|United States,16,23.6657,2018-06-09,2025-12-20,2018,2025
edgar-degas,Boston|United States,16,23.6657,2018-07-14,2025-12-20,2018,2025
marie-curie,Buenos Aires|Argentina,16,23.6657,2018-04-14,2025-10-11,2018,2025
mrs-garner,Orlando|United States,16,23.6657,2018-05-28,2025-12-22,2018,2025
sarah-vaughan,New Orleans|United States,16,23.6657,2018-05-12,2025-11-08,2018,2025
wes-montgomery,Seoul|South Korea,4,13.8755,2016-10-08,2024-10-12,2016,2024
wes-montgomery,Shanghai|China,4,13.8755,2017-10-14,2025-10-11,2017,2025
wes-montgomery,Taipei|Taiwan,4,13.8755,2017-05-13,2025-05-10,2017,2025
wes-montgomery,Tokyo|Japan,4,13.8755,2016-05-14,2024-05-11,2016,2024
andy-warhol,Cancun|Mexico,2,9.7889,2020-03-14,2024-10-12,2020,2024
andy-warhol,Cozumel|Mexico,1,6.5452,2023-02-11,2023-02-11,2023,2023
andy-warhol,Guadalajara|Mexico,1,6.5452,2021-11-13,2021-11-13,2021,2021
andy-warhol,Leon/Guanajuato|Mexico,1,6.5452,2024-03-09,2024-03-09,2024,2024
andy-warhol,Merida|Mexico,1,6.5452,2022-09-10,2022-09-10,2022,2022
andy-warhol,Mexico City|Mexico,2,9.7889,2020-10-10,2025-04-12,2020,2025
andy-warhol,Monterrey|Mexico,1,6.5452,2023-11-11,2023-11-11,2023,2023
andy-warhol,Puerto Vallarta|Mexico,1,6.5452,2022-04-09,2022-04-09,2022,2022
andy-warhol,Queretaro|Mexico,1,6.5452,2021-06-12,2021-06-12,2021,2021
andy-warhol,San Jose del Cabo|Mexico,2,9.7889,2021-02-13,2025-09-13,2021,2025
andy-warhol,San Luis Potosi|Mexico,1,6.5452,2024-06-08,2024-06-08,2024,2024
andy-warhol,Veracruz|Mexico,1,6.5452,2023-07-08,2023-07-08,2023,2023
gordon-ramsay,Anchorage|United States,1,6.5452,2019-08-25,2019-08-25,2019,2019
gordon-ramsay,Auckland|New Zealand,1,6.5452,2019-07-28,2019-07-28,2019,2019
gordon-ramsay,Dublin|Ireland,1,6.5452,2024-05-27,2024-05-27,2024,2024
gordon-ramsay,Helsinki|Finland,1,6.5452,2021-08-01,2021-08-01,2021,2021
gordon-ramsay,Kahului|United States,1,6.5452,2019-08-11,2019-08-11,2019,2019
gordon-ramsay,Kailua-Kona|United States,1,6.5452,2024-06-09,2024-06-09,2024,2024
gordon-ramsay,Knoxville|United States,1,6.5452,2021-07-04,2021-07-04,2021,2021
gordon-ramsay,Lima|Peru,1,6.5452,2019-07-21,2019-07-21,2019,2019
gordon-ramsay,Madrid|Spain,1,6.5452,2024-06-02,2024-06-02,2024,2024
gordon-ramsay,Melbourne|Australia,1,6.5452,2020-06-07,2020-06-07,2020,2020
gordon-ramsay,Miami|United States,1,6.5452,2024-05-27,2024-05-27,2024,2024
gordon-ramsay,New Orleans|United States,1,6.5452,2020-06-21,2020-06-21,2020,2020
gordon-ramsay,Oaxaca|Mexico,1,6.5452,2021-07-18,2021-07-18,2021,2021
gordon-ramsay,Portland|United States,1,6.5452,2021-06-13,2021-06-13,2021,2021
gordon-ramsay,San Antonio|United States,1,6.5452,2021-05-31,2021-05-31,2021,2021
icarus,Frankfurt|Germany,3,12.0904,2021-11-22,2025-11-22,2021,2025
icarus,Mexico City|Mexico,3,12.0904,2021-03-07,2025-03-07,2021,2025
icarus,Orlando|United States,2,9.7889,2022-03-11,2024-03-11,2022,2024
icarus,Phoenix|United States,2,9.7889,2022-11-04,2024-11-04,2022,2024
icarus,San Francisco|United States,3,12.0904,2021-07-15,2025-07-15,2021,2025
icarus,San Jose del Cabo|Mexico,2,9.7889,2022-07-18,2024-07-18,2022,2024
john-coltrane,Belize City|Belize,1,6.5452,2024-02-10,2024-02-10,2024,2024
john-coltrane,Cancun|Mexico,2,9.7889,2021-01-09,2024-03-09,2021,2024
john-coltrane,Cozumel|Mexico,1,6.5452,2023-01-14,2023-01-14,2023,2023
john-coltrane,George Town|Cayman Islands,1,6.5452,2023-03-11,2023-03-11,2023,2023
john-coltrane,Liberia|Costa Rica,1,6.5452,2022-02-12,2022-02-12,2022,2022
john-coltrane,Montego Bay|Jamaica,1,6.5452,2022-03-12,2022-03-12,2022,2022
john-coltrane,Oranjestad|Aruba,1,6.5452,2023-02-11,2023-02-11,2023,2023
john-coltrane,Providenciales|Turks and Caicos,1,6.5452,2024-01-13,2024-01-13,2024,2024
john-coltrane,Puerto Vallarta|Mexico,2,9.7889,2022-01-08,2025-03-08,2022,2025
john-coltrane,Punta Cana|Dominican Republic,2,9.7889,2021-02-13,2025-01-11,2021,2025
john-coltrane,San Jose del Cabo|Mexico,2,9.7889,2021-03-13,2025-02-08,2021,2025
thelonious-monk,Auckland|New Zealand,4,13.8755,2019-10-12,2025-10-11,2019,2025
thelonious-monk,Brisbane|Australia,3,12.0904,2020-10-10,2024-10-12,2020,2024
thelonious-monk,Melbourne|Australia,3,12.0904,2020-02-08,2024-02-10,2020,2024
thelonious-monk,Sydney|Australia,4,13.8755,2019-02-09,2025-02-08,2019,2025
jackson-pollock,Toronto|Canada,12,21.5196,2025-01-06,2025-12-01,2025,2025
bill-evans,Amsterdam|Netherlands,10,20.1832,2016-04-09,2025-04-12,2016,2025
edward-hopper,Hong Kong|Hong Kong,2,9.7889,2017-10-14,2023-10-14,2017,2023
edward-hopper,Osaka|Japan,1,6.5452,2022-10-08,2022-10-08,2022,2022
edward-hopper,Seoul|South Korea,1,6.5452,2018-10-13,2018-10-13,2018,2018
edward-hopper,Shanghai|China,1,6.5452,2024-10-12,2024-10-12,2024,2024
edward-hopper,Singapore|Singapore,1,6.5452,2021-10-09,2021-10-09,2021,2021
edward-hopper,Taipei|Taiwan,1,6.5452,2019-10-12,2019-10-12,2019,2019
edward-hopper,Tokyo|Japan,3,12.0904,2016-10-08,2025-10-11,2016,2025
niels-bohr,Lisbon|Portugal,10,20.1832,2016-06-11,2025-06-14,2016,2025
solly-freedman,Sydney|Australia,10,20.1832,2016-02-13,2025-02-08,2016,2025
alfred-d-orsay,Pittsburgh|United States,8,18.5778,2018-12-20,2025-12-20,2018,2025
charlie-parker,Detroit|United States,8,18.5778,2018-12-20,2025-12-20,2018,2025
ettore-moretti,Jacksn Hole|United States,3,12.0904,2024-01-06,2026-01-03,2024,2026
ettore-moretti,Salt Lake City|United States,3,12.0904,2024-03-09,2026-03-07,2024,2026
frances-clyne,Jacksn Hole|United States,6,16.5673,2024-02-03,2026-03-21,2024,2026
harvey-stone,Salt Lake City|United States,6,16.5673,2024-02-24,2026-03-28,2024,2026
ralph-simmons,Salt Lake City|United States,6,16.5673,2024-01-20,2026-03-14,2024,2026
abel-magwitch,Lisbon|Portugal,3,12.0904,2021-08-12,2025-08-13,2021,2025
abel-magwitch,Porto|Portugal,2,9.7889,2022-08-14,2024-08-16,2022,2024
alfred-polly,Pittsburgh|United States,5,15.3341,2021-12-22,2025-12-22,2021,2025
arthur-bedford,Buffalo|United States,5,15.3341,2021-12-22,2025-12-22,2021,2025
arthur-kipps,Raleigh-durham|United States,5,15.3341,2021-12-22,2025-12-22,2021,2025
bill-sikes,Belfast|United Kingdom,1,6.5452,2025-06-27,2025-06-27,2025,2025
bill-sikes,Dublin|Ireland,1,6.5452,2021-06-26,2021-06-26,2021,2021
bill-sikes,Edinburgh|United Kingdom,1,6.5452,2022-06-28,2022-06-28,2022,2022
bill-sikes,Glasgow|United Kingdom,1,6.5452,2023-06-23,2023-06-23,2023,2023
bill-sikes,Manchester|United Kingdom,1,6.5452,2024-06-30,2024-06-30,2024,2024
charley-bates,Barcelona|Spain,1,6.5452,2022-07-20,2022-07-20,2022,2022
charley-bates,Madrid|Spain,1,6.5452,2021-07-18,2021-07-18,2021,2021
charley-bates,Milano|Italy,1,6.5452,2024-07-22,2024-07-22,2024,2024
charley-bates,Paris|France,1,6.5452,2025-07-19,2025-07-19,2025,2025
charley-bates,Rome|Italy,1,6.5452,2023-07-15,2023-07-15,2023,2023
count-mippipopolous,Toronto|Canada,5,15.3341,2021-10-08,2025-10-10,2021,2025
edward-prendick,Boston|United States,5,15.3341,2021-12-22,2025-12-22,2021,2025
edwin-leeford,Amsterdam|Netherlands,1,6.5452,2021-07-25,2021-07-25,2021,2021
edwin-leeford,Berlin|Germany,1,6.5452,2024-07-29,2024-07-29,2024,2024
edwin-leeford,Brussels|Belgium,1,6.5452,2022-07-27,2022-07-27,2022,2022
edwin-leeford,Frankfurt|Germany,1,6.5452,2023-07-22,2023-07-22,2023,2023
edwin-leeford,Hamburg|Germany,1,6.5452,2025-07-26,2025-07-26,2025,2025
estella-havisham,Barcelona|Spain,1,6.5452,2021-06-15,2021-06-15,2021,2021
estella-havisham,Bilbao|Spain,1,6.5452,2023-06-12,2023-06-12,2023,2023
estella-havisham,Lisbon|Portugal,1,6.5452,2024-06-19,2024-06-19,2024,2024
estella-havisham,Madrid|Spain,1,6.5452,2022-06-17,2022-06-17,2022,2022
estella-havisham,Milano|Italy,1,6.5452,2025-06-16,2025-06-16,2025,2025
georgia-o-keeffe,Cancun|Mexico,1,6.5452,2022-01-08,2022-01-08,2022,2022
georgia-o-keeffe,Guadalajara|Mexico,1,6.5452,2024-01-13,2024-01-13,2024,2024
georgia-o-keeffe,Merida|Mexico,1,6.5452,2025-01-11,2025-01-11,2025,2025
georgia-o-keeffe,Mexico City|Mexico,1,6.5452,2021-01-09,2021-01-09,2021,2021
georgia-o-keeffe,San Jose del Cabo|Mexico,1,6.5452,2023-01-14,2023-01-14,2023,2023
harry-maylie,London|United Kingdom,2,9.7889,2021-07-10,2022-07-12,2021,2022
harry-maylie,Manchester|United Kingdom,1,6.5452,2023-07-07,2023-07-07,2023,2023
harry-maylie,Paris|France,1,6.5452,2024-07-14,2024-07-14,2024,2024
harry-maylie,Rome|Italy,1,6.5452,2025-07-11,2025-07-11,2025,2025
helen-walshingham,Boston|United States,5,15.3341,2021-12-22,2025-12-22,2021,2025
herbert-george-wells,Seattle|United States,5,15.3341,2021-12-22,2025-12-22,2021,2025
jack-dawkins,Athens|Greece,1,6.5452,2025-07-04,2025-07-04,2025,2025
jack-dawkins,Barcelona|Spain,1,6.5452,2021-07-03,2021-07-03,2021,2021
jack-dawkins,Lisbon|Portugal,1,6.5452,2022-07-05,2022-07-05,2022,2022
jack-dawkins,Milano|Italy,1,6.5452,2024-07-07,2024-07-07,2024,2024
jack-dawkins,Nice|France,1,6.5452,2023-06-30,2023-06-30,2023,2023
joe-gargery,Birmingham|United Kingdom,1,6.5452,2022-06-10,2022-06-10,2022,2022
joe-gargery,Dublin|Ireland,1,6.5452,2024-06-12,2024-06-12,2024,2024
joe-gargery,Edinburgh|United Kingdom,1,6.5452,2023-06-05,2023-06-05,2023,2023
